Nid;Títol;Tipus;Autor;Num. Inventari;Alçada;Amplada;Col·lecció;Inici;Imatge;Subjecte representat;Localització;Col·lecció;Carrer;Codi catàleg;Coordenades;Diócesis;Estatus;Gènere;Material utilitzat;Part de;Població;Wikilink
2016;Noia amb llaç al cap (Museu d'Art Modern de Tarragona, inv 212);Pintura;Josep Sancho Piqué;212;49;35;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24567489
2018;Noia cosint (Museu d'Art Modern de Tarragona, inv 170);Pintura;Josep Sancho Piqué;170;100;75;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568884
2019;Noia cosint (Museu d'Art Modern de Tarragona, inv 224);Pintura;Josep Sancho Piqué;224;73;60;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24567494
2020;Noia del vestit blanc (Museu d'Art Modern de Tarragona, inv 211);Pintura;Josep Sancho Piqué;211;745;60;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24567498
2021;Noia filipina (Museu d'Art Modern de Tarragona, inv 4543);Pintura;José Nogué Massó;4543;705;505;Museu d'Art Modern de Tarragona;1901-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24258462
2022;Noia jove (Museu d'Art Modern de Tarragona, inv 927);Pintura;Josep Sancho Piqué;927;30;31;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24569091
2023;Noia llegint (Museu d'Art Modern de Tarragona, inv 168);Pintura;Josep Sancho Piqué;168;100;75;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568886
2024;Noia llegint (Museu d'Art Modern de Tarragona, inv 396);Pintura;Josep Sancho Piqué;396;65;50;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568444
2025;Noiet (Museu d'Art Modern de Tarragona, inv 924);Pintura;Josep Sancho Piqué;924;39;26;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24569092
2026;Noiet (Museu d'Art Modern de Tarragona, inv 934);Pintura;Josep Sancho Piqué;934;52;36;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24569093
2027;Nu femení (Museu d'Art Modern de Tarragona, inv 2126);Pintura;José Nogué Massó;2126;75;100;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24566516
2030;Nu masculí (Museu d'Art Modern de Tarragona, inv 1259);Pintura;José Nogué Massó;1259;80;60;Museu d'Art Modern de Tarragona;1909-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24257008
2053;Paisatge (Museu d'Art Modern de Tarragona, inv 1099);Pintura;Antoni Torres Fuster;1099;195;43;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24566741
2054;Paisatge (Museu d'Art Modern de Tarragona, inv 1114);Pintura;Antoni Torres Fuster;1114;18;21;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24566198
2055;Paisatge (Museu d'Art Modern de Tarragona, inv 191);Pintura;Josep Sancho Piqué;191;45;66;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24567503
2056;Paisatge (Museu d'Art Modern de Tarragona, inv 2134);Pintura;José Nogué Massó;2134;24;325;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24566632
2057;Paisatge (Museu d'Art Modern de Tarragona, inv 2141);Pintura;José Nogué Massó;2141;32;495;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24566635
2058;Paisatge (Museu d'Art Modern de Tarragona, inv 230);Pintura;Josep Sancho Piqué;230;120;150;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24566786
2059;Paisatge (Museu d'Art Modern de Tarragona, inv 386);Pintura;Josep Sancho Piqué;386;41;58;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24568445
2060;Paisatge (Museu d'Art Modern de Tarragona, inv 4688);Pintura;José Nogué Massó;4688;155;214;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24566602
2061;Paisatge (Museu d'Art Modern de Tarragona, inv 505);Pintura;Josep Sancho Piqué;505;18;27;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569094
2062;Paisatge (Museu d'Art Modern de Tarragona, inv 527);Pintura;Josep Sancho Piqué;527;12;19;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569095
2063;Paisatge (Museu d'Art Modern de Tarragona, inv 535);Pintura;Josep Sancho Piqué;535;12;19;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569096
2064;Paisatge (Museu d'Art Modern de Tarragona, inv 569);Pintura;Josep Sancho Piqué;569;35;30;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569097
2080;Paisatge nevat (Museu d'Art Modern de Tarragona, inv 198);Pintura;Josep Sancho Piqué;198;31;44;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24567127
2083;Paisatge, aurora d'hivern (Museu d'Art Modern de Tarragona, inv 197);Pintura;Josep Sancho Piqué;197;29;35;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24567174
2084;Paisatge, ocells (Museu d'Art Modern de Tarragona, inv 196);Pintura;Josep Sancho Piqué;196;33;44;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24567507
2089;Paseo arquelógico de Tarragona (Museu d'Art Modern de Tarragona, inv 2125);Pintura;José Nogué Massó;2125;75;100;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24566637
2091;Perfil cap de nen (Museu d'Art Modern de Tarragona, inv 539);Pintura;Josep Sancho Piqué;539;41;35;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24569098
2096;Poble (Museu d'Art Modern de Tarragona, inv 929);Pintura;Josep Sancho Piqué;929;12;20;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569099
2097;Posta de sol (Museu d'Art Modern de Tarragona, inv 443);Pintura;Josep Sancho Piqué;443;29;34;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24568887
2098;Posta de sol (Museu d'Art Modern de Tarragona, inv 480);Pintura;Josep Sancho Piqué;480;16;25;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569103
2099;Posta de sol (Museu d'Art Modern de Tarragona, inv 483);Pintura;Josep Sancho Piqué;483;19;29;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569104
2100;Posta de sol (Museu d'Art Modern de Tarragona, inv 484);Pintura;Josep Sancho Piqué;484;17;27;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569135
2101;Posta de sol (Museu d'Art Modern de Tarragona, inv 486);Pintura;Josep Sancho Piqué;486;16;24;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569178
2102;Posta de sol (Museu d'Art Modern de Tarragona, inv 508);Pintura;Josep Sancho Piqué;508;18;25;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569205
2103;Posta de sol (Museu d'Art Modern de Tarragona, inv 513);Pintura;Josep Sancho Piqué;513;15;26;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569206
2104;Posta de sol (Museu d'Art Modern de Tarragona, inv 514);Pintura;Josep Sancho Piqué;514;15;24;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569207
2105;Posta de sol (Museu d'Art Modern de Tarragona, inv 520);Pintura;Josep Sancho Piqué;520;16;23;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569208
2106;Posta de sol (Museu d'Art Modern de Tarragona, inv 521);Pintura;Josep Sancho Piqué;521;16;23;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569209
2107;Posta de sol (Museu d'Art Modern de Tarragona, inv 522);Pintura;Josep Sancho Piqué;522;17;24;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569210
2108;Posta de sol (Museu d'Art Modern de Tarragona, inv 523);Pintura;Josep Sancho Piqué;523;15;23;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569211
2109;Posta de sol (Museu d'Art Modern de Tarragona, inv 536);Pintura;Josep Sancho Piqué;536;12;19;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569212
2110;Posta de sol (Museu d'Art Modern de Tarragona, inv 570);Pintura;Josep Sancho Piqué;570;14;22;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569213
2111;Postal a su madre desde Piediluco (Museu d'Art Modern de Tarragona, inv 2120);Pintura;José Nogué Massó;2120;9;14;Museu d'Art Modern de Tarragona;1909-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;Postal;;;;http://www.wikidata.org/entity/Q24258267
2115;Prometeu encadenat (Museu d'Art Modern de Tarragona, inv 492);Pintura;Josep Sancho Piqué;492;34;20;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;pintura mitològica;;;;http://www.wikidata.org/entity/Q24569214
2116;Quasi fosc (Museu d'Art Modern de Tarragona, inv 503);Pintura;Josep Sancho Piqué;503;16;29;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569215
2122;Raïms (Museu d'Art Modern de Tarragona, inv 382);Pintura;Josep Sancho Piqué;382;50;65;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;natura morta;;;;http://www.wikidata.org/entity/Q24568463
2123;Reixa de Torell (Museu d'Art Modern de Tarragona, inv 1124);Pintura;Ricard Estivill i de Llorach;1124;60;85;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24565469
2143;Retrat de damisela (Museu d'Art Modern de Tarragona, inv 1154);Pintura;Josep Sancho Piqué;1154;87;77;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24567516
2149;Retrat de vell (Museu d'Art Modern de Tarragona, inv 397);Pintura;Josep Sancho Piqué;397;65;50;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568448
2154;Retrat femení (Museu d'Art Modern de Tarragona, inv 222);Pintura;Josep Sancho Piqué;222;466;38;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24567521
2155;Retrat femení (Museu d'Art Modern de Tarragona, inv 223);Pintura;Josep Sancho Piqué;223;60;50;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568889
2156;Retrat masculí (Museu d'Art Modern de Tarragona, inv 1112);Pintura;Ramon Casals i Vernis;1112;57;435;Museu d'Art Modern de Tarragona;1883-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24258358
2158;Riera (Museu d'Art Modern de Tarragona, inv 192);Pintura;Josep Sancho Piqué;192;45;66;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24567526
2159;Rierol (Museu d'Art Modern de Tarragona, inv 512);Pintura;Josep Sancho Piqué;512;16;26;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24567395
2166;Roques (Museu d'Art Modern de Tarragona, inv 488);Pintura;Josep Sancho Piqué;488;20;28;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569216
2167;Roques del riu (Museu d'Art Modern de Tarragona, inv 195);Pintura;Josep Sancho Piqué;195;30;35;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24568890
2168;Roques, mar i cel (Museu d'Art Modern de Tarragona, inv 202);Pintura;Josep Sancho Piqué;202;50;60;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24566934
2170;Roses (Museu d'Art Modern de Tarragona, inv 404);Pintura;Josep Sancho Piqué;404;50;65;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24568449
2171;Rostoll i garbes (Museu d'Art Modern de Tarragona, inv 444);Pintura;Joan Amigó i Barriga;444;27;37;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24567027
2175;Río Arno-Florencia (Museu d'Art Modern de Tarragona, inv 148);Pintura;Fernando Martínez Checa;148;20;315;Museu d'Art Modern de Tarragona;1912-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24260202
2176;Río Po-Turín;Pintura;Fernando Martínez Checa;147;205;317;Museu d'Art Modern de Tarragona;1912-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24258476
2177;Safareig (Museu d'Art Modern de Tarragona, inv 442);Pintura;Josep Sancho Piqué;442;29;34;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;pintura de gènere;;;;http://www.wikidata.org/entity/Q24568892
2178;Salida del sol (Museu d'Art Modern de Tarragona, inv 2107);Pintura;José Nogué Massó;2107;16;26;Museu d'Art Modern de Tarragona;1915-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24258264
2179;Sant LLorenç (Museu d'Art Modern de Tarragona, inv 926);Pintura;Josep Sancho Piqué;926;54;26;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;pintura religiosa;;;;http://www.wikidata.org/entity/Q24569217
2183;Sembrat (Museu d'Art Modern de Tarragona, inv 487);Pintura;Josep Sancho Piqué;487;20;29;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569218
2184;Serrallo.Tarragona (Museu d'Art Modern de Tarragona, inv 573);Pintura;Josep Sancho Piqué;573;28;34;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569255
2187;Soldat (Museu d'Art Modern de Tarragona, inv 933);Pintura;Josep Sancho Piqué;933;57;36;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24569296
2190;Tarda (Museu d'Art Modern de Tarragona, inv 499);Pintura;Josep Sancho Piqué;499;17;27;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569297
2192;Terrat i testos (Museu d'Art Modern de Tarragona, inv 471);Pintura;Josep Sancho Piqué;471;45;34;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569301
2193;Tibidabo (Museu d'Art Modern de Tarragona, inv 2103);Pintura;José Nogué Massó;2103;18;28;Museu d'Art Modern de Tarragona;1903-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24258236
2199;Un mas (Museu d'Art Modern de Tarragona, inv 515);Pintura;Josep Sancho Piqué;515;21;28;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569302
2201;Un vagón de 3a. clase (Museu d'Art Modern de Tarragona, inv 2119);Pintura;José Nogué Massó;2119;9;14;Museu d'Art Modern de Tarragona;1897-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;pintura de gènere;;;;http://www.wikidata.org/entity/Q24258359
2202;Una huerta en Bretaña (Museu d'Art Modern de Tarragona, inv 2104);Pintura;José Nogué Massó;2104;185;26;Museu d'Art Modern de Tarragona;1910-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24258254
2203;Vaca (Museu d'Art Modern de Tarragona, inv 1095);Pintura;Antoni Torres Fuster;1095;28;385;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;pintura d'animals;;;;http://www.wikidata.org/entity/Q24566742
2204;Vaixells de vapor (Museu d'Art Modern de Tarragona, inv 204);Pintura;Josep Sancho Piqué;204;50;60;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24566966
2205;Vaixells. Port de Barcelona (Museu d'Art Modern de Tarragona, inv 200);Pintura;Josep Sancho Piqué;200;35;29;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24566879
2206;Vell (Museu d'Art Modern de Tarragona, inv 189);Pintura;Josep Sancho Piqué;189;35;29;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24567535
2207;Vell amb gorra (Museu d'Art Modern de Tarragona, inv 394);Pintura;Josep Sancho Piqué;394;65;50;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568450
2208;Vell amb la ma al pit (Museu d'Art Modern de Tarragona, inv 388);Pintura;Josep Sancho Piqué;388;65;50;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24567084
2209;Vell amb pipa (Museu d'Art Modern de Tarragona, inv 395);Pintura;Josep Sancho Piqué;395;65;50;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568452
2210;Vell amb pipa i bastó (Museu d'Art Modern de Tarragona, inv 402);Pintura;Josep Sancho Piqué;402;65;50;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568453
2211;Vell amb porró (Museu d'Art Modern de Tarragona, inv 220);Pintura;Josep Sancho Piqué;220;66;48;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24567086
2212;Vell amb ulleres;Pintura;Josep Sancho Piqué;176;100;75;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568893
2213;Vell barbut (Museu d'Art Modern de Tarragona, inv 225);Pintura;Josep Sancho Piqué;225;50;42;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568250
2214;Vell fent oració (Museu d'Art Modern de Tarragona, inv 919);Pintura;Josep Sancho Piqué;919;117;92;Museu d'Art Modern de Tarragona;1898-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24260258
2215;Vell menjant amb els nets (Museu d'Art Modern de Tarragona, inv 399);Pintura;Josep Sancho Piqué;399;65;50;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24568454
2216;Vella doblegant la roba (Museu d'Art Modern de Tarragona, inv 214);Pintura;Josep Sancho Piqué;214;60;50;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;retrat;;;;http://www.wikidata.org/entity/Q24567220
2217;Venus de Milo (Museu d'Art Modern de Tarragona, inv 925);Pintura;Josep Sancho Piqué;925;27;20;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;pintura mitològica;;;;http://www.wikidata.org/entity/Q24569303
2218;Verdor a la matinada (Museu d'Art Modern de Tarragona, inv 501);Pintura;Josep Sancho Piqué;501;20;26;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.1172156;;;paisatge;;;;http://www.wikidata.org/entity/Q24569306
