Nid;Títol;Tipus;Autor;Num. Inventari;Alçada;Amplada;Col·lecció;Inici;Imatge;Subjecte representat;Localització;Col·lecció;Carrer;Codi catàleg;Coordenades;Diócesis;Estatus;Gènere;Material utilitzat;Part de;Població;Wikilink;;;;;;;;;;
14298;Das Goldene Buch des Deutschen Volkes an der Jahrhundertwende;Cartells;Q1707953;004408-C;427;303;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517742;;;;;;;;;;
14185;Ayer's Cherry Pectoral;Cartells;anònim;004356-C;408;284;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517743;;;;;;;;;;
14313;English Society;Cartells;Edward Penfield;004371-C;504;318;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517744;;;;;;;;;;
14290;Cottolene;Cartells;anònim;004326-C;413;285;Secció de Cartells (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Fotogravat;;;http://www.wikidata.org/entity/Q27517747;;;;;;;;;;
14197;Bismarck The Man and the Statesman;Cartells;anònim;004352-C;494;285;Secció de Cartells (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517749;;;;;;;;;;
14457;Harper's Round Table. Thanksgiving 1896;Cartells;anònim;004366-C;30;21;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Paper;;;http://www.wikidata.org/entity/Q27517762;;;;;;;;;;
14278;Colman's Mustard (Museu Nacional d'Art de Catalunya, inv 004412-C);Cartells;John Hassall;004412-C;205;138;Secció de Cartells (MNAC);1898;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517766;;;;;;;;;;
14687;Scribner's for Februay;Cartells;anònim;004305-C;559;37;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517769;;;;;;;;;;
14688;Scribner's for Februay (Museu Nacional d'Art de Catalunya, inv 004305-C);Cartells;anònim;004305-C;559;37;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517773;;;;;;;;;;
14370;Far in the Forest;Cartells;Q4924873;004318-C;222;404;Secció de Cartells (MNAC);1889;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517777;;;;;;;;;;
14829;The Inland Printer. December;Cartells;Joseph Christian Leyendecker;004293-C;434;255;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517778;;;;;;;;;;
14473;Harper's. October;Cartells;Edward Penfield;000473-C01;;;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517780;;;;;;;;;;
14435;Harper's August. Tom Sawyer Detective (Museu Nacional d'Art de Catalunya, inv 000478-C01);Cartells;Edward Penfield;000478-C01;;;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517782;;;;;;;;;;
14472;Harper's. May;Cartells;Edward Penfield;000475-C01;;;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517783;;;;;;;;;;
14470;Harper's. August (Museu Nacional d'Art de Catalunya, inv 000476-C02);Cartells;Edward Penfield;000476-C02;;;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517785;;;;;;;;;;
14468;Harper's. April '98;Cartells;Edward Penfield;000472-C01;;;Secció de Cartells (MNAC);1898;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517786;;;;;;;;;;
14882;Uncle Sam's Church (Museu Nacional d'Art de Catalunya, inv 000569-C01);Cartells;Ethel Reed;000569-C01;482;384;Secció de Cartells (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517789;;;;;;;;;;
14713;Sense títol (Ameublement Cambier) (Museu Nacional d'Art de Catalunya, inv 004390-C);Cartells;Henri Meunier;004390-C;519;351;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517790;;;;;;;;;;
14460;Harper's Weekly Christmas;Cartells;Maxfield Parrish;000471-C01;413;282;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517791;;;;;;;;;;
14766;St. Nicholas for Young Folks (Museu Nacional d'Art de Catalunya, inv 000565-C01);Cartells;William Henry Bradley;000565-C01;491;36;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517793;;;;;;;;;;
14773;Success. Christmas Number (Museu Nacional d'Art de Catalunya, inv 000579-C01);Cartells;Maxfield Parrish;000579-C01;365;253;Secció de Cartells (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517795;;;;;;;;;;
14909;Victor Bicycles (Museu Nacional d'Art de Catalunya, inv 000619-C01);Cartells;William Henry Bradley;000619-C01;408;284;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517796;;;;;;;;;;
14295;Círculo Artístico. Exposición de Dibujos. 1903;Cartells;Joan Vallhonrat i Sadurní;213722-000;46;605;Secció de Cartells (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517797;;;;;;;;;;
14388;Fiestas de Santa Tecla en Tarragona 1910;Cartells;Josep Mongrell i Torrent;001340-C;541;211;Secció de Cartells (MNAC);1910;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517798;;;;;;;;;;
14339;Exposició D. Carles;Cartells;Ricard Canals i Llambí;000429-C01;64;403;Secció de Cartells (MNAC);1914;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517800;;;;;;;;;;
14674;Salon des Cent (Museu Nacional d'Art de Catalunya, inv 000415-C);Cartells;Adolphe Léon Willette;000415-C;557;448;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517801;;;;;;;;;;
14723;Sense títol (Juan Torra. Fábrica de salchichón);Cartells;Alexandre de Riquer i Ynglada;000427-C;512;388;Secció de Cartells (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517802;;;;;;;;;;
14268;Colección Diamante;Cartells;Pere Ynglada i Sallent;000418-C;545;385;Secció de Cartells (MNAC);1904;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517803;;;;;;;;;;
14629;Pel & Ploma;Cartells;Ramon Casas i Carbó;000425-C;44;31;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517806;;;;;;;;;;
14750;Sense títol (Pèl & Ploma) (Museu Nacional d'Art de Catalunya, inv 000428-C);Cartells;Ramon Casas i Carbó;000428-C;678;457;Secció de Cartells (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517808;;;;;;;;;;
14340;Exposició D. Carles (Museu Nacional d'Art de Catalunya, inv 000429-C);Cartells;Ricard Canals i Llambí;000429-C;64;401;Secció de Cartells (MNAC);1914;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517811;;;;;;;;;;
14636;Plaza de Toros Antigua de Barcelona. 25 de Agosto de 1912;Cartells;anònim;001181-C;343;199;Secció de Cartells (MNAC);1912;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517812;;;;;;;;;;
14638;Plaza de toros antigua de Barcelona. 15 de agosto de 1913;Cartells;anònim;001180-C;35;20;Secció de Cartells (MNAC);1913;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517814;;;;;;;;;;
14637;Plaza de Toros Antigua. Barcelona, 26 de Mayo de 1912;Cartells;;001194-C;503;218;Secció de Cartells (MNAC);1912;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517817;;;;;;;;;;
14883;Unión Española de Explosivos;Cartells;Antonio García Mencía;000959-C;589;358;Secció de Cartells (MNAC);1904;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517819;;;;;;;;;;
14886;Unión Española de Explosivos (Museu Nacional d'Art de Catalunya, inv 000965-C);Cartells;Antonio García Mencía;000965-C;594;359;Secció de Cartells (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517820;;;;;;;;;;
14892;Unión Española de Explosivos (Museu Nacional d'Art de Catalunya, inv 000975-C);Cartells;Antonio García Mencía;000975-C;603;354;Secció de Cartells (MNAC);1910;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517821;;;;;;;;;;
14888;Unión Española de Explosivos (Museu Nacional d'Art de Catalunya, inv 000968-C);Cartells;Cecilio Pla Gallardo;000968-C;604;357;Secció de Cartells (MNAC);1906;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517822;;;;;;;;;;
14891;Unión Española de Explosivos (Museu Nacional d'Art de Catalunya, inv 000972-C);Cartells;Cecilio Pla Gallardo;000972-C;60;358;Secció de Cartells (MNAC);1907;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517823;;;;;;;;;;
14884;Unión Española de Explosivos (Museu Nacional d'Art de Catalunya, inv 000961-C);Cartells;;000961-C;535;344;Secció de Cartells (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517825;;;;;;;;;;
14885;Unión Española de Explosivos (Museu Nacional d'Art de Catalunya, inv 000963-C);Cartells;Q583076;000963-C;588;351;Secció de Cartells (MNAC);1912;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517827;;;;;;;;;;
14887;Unión Española de Explosivos (Museu Nacional d'Art de Catalunya, inv 000967-C);Cartells;Manuel Benedito Vives;000967-C;596;36;Secció de Cartells (MNAC);1909;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517828;;;;;;;;;;
14890;Unión Española de Explosivos (Museu Nacional d'Art de Catalunya, inv 000971-C);Cartells;Manuel Benedito Vives;000971-C;585;355;Secció de Cartells (MNAC);1911;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517829;;;;;;;;;;
14889;Unión Española de Explosivos (Museu Nacional d'Art de Catalunya, inv 000970-C);Cartells;Manuel Benedito Vives;000970-C;588;358;Secció de Cartells (MNAC);1913;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517830;;;;;;;;;;
14195;Biblioteca Salvat. Actualidades;Cartells;Apel·les Mestres i Oñós;003689-C;64;44;Secció de Cartells (MNAC);1905;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517831;;;;;;;;;;
14210;Bénédictine (Museu Nacional d'Art de Catalunya, inv 001496-C);Cartells;Alfons Mucha;001496-C;354;136;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517833;;;;;;;;;;
14140;3ª Exposición de Bellas Artes e Industrias Artisticas (diploma);Cartells;Josep Lluís Pellicer i Fenyé;000622-C;65;422;Secció de Cartells (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Fotogravat;;;http://www.wikidata.org/entity/Q27517836;;;;;;;;;;
14172;Antiqvarvm artivm barcinonensis (Museu Nacional d'Art de Catalunya, inv 000362-C01);Cartells;Ramon Casas i Carbó;000362-C01;70;485;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517837;;;;;;;;;;
14930;cartell (Museu Nacional d'Art de Catalunya, inv 000362-C03);Cartells;Ramon Casas i Carbó;000362-C03;70;485;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517838;;;;;;;;;;
14169;Antiqvarvm Artivm Barcinonensis (Museu Nacional d'Art de Catalunya, inv 000362-C04);Cartells;Ramon Casas i Carbó;000362-C04;70;485;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517839;;;;;;;;;;
14170;Antiqvarvm Artivm Barcinonensis (Museu Nacional d'Art de Catalunya, inv 000362-C05);Cartells;Ramon Casas i Carbó;000362-C05;70;485;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517841;;;;;;;;;;
14497;J. Furnells. Clichés tipográficos;Cartells;Josep Triadó i Mayol;001250-C;255;171;Secció de Cartells (MNAC);1906;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517844;;;;;;;;;;
14267;Coleccion Diamante;Cartells;Pere Ynglada i Sallent;002946-C;382;265;Secció de Cartells (MNAC);1904;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517846;;;;;;;;;;
14479;III Centenario del Greco.Toledo 1914;Cartells;anònim;000633-C;1555;82;Secció de Cartells (MNAC);1914;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517847;;;;;;;;;;
14779;Sífilis (Museu Nacional d'Art de Catalunya, inv 001455-C01);Cartells;Ramon Casas i Carbó;001455-C01;69;31;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27517848;;;;;;;;;;
14627;Papitu (Museu Nacional d'Art de Catalunya, inv 214192-000);Cartells;Francesc Labarta i Planas;214192-000;1005;675;Secció de Cartells (MNAC);1911;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27525626;;;;;;;;;;
14309;El Haya Roja;Cartells;Marià Foix i Prats;000409-C;415;255;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27530735;;;;;;;;;;
14871;Thé Rajah;Cartells;Henri Meunier;000011-C;625;80;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27572735;;;;;;;;;;
14657;Rajah;Cartells;Henri Privat-Livemont;000049-C;785;444;Secció de Cartells (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27572737;;;;;;;;;;
14151;Absinthe extra-supérieure J. Édouard Pernot;Cartells;Leonetto Cappiello;000190-C;1455;1105;Secció de Cartells (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574232;;;;;;;;;;
14430;Guignolet Cointreau;Cartells;Q3038792;000199-C;131;100;Secció de Cartells (MNAC);1898;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574236;;;;;;;;;;
14199;Bières de la Meuse;Cartells;Alfons Mucha;000125-C;1485;1047;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574239;;;;;;;;;;
14582;Monaco·Monte-Carlo;Cartells;Alfons Mucha;000275-C;1105;765;Secció de Cartells (MNAC);1897;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574243;;;;;;;;;;
14218;Carriage Dealers;Cartells;Alfons Mucha;000154-C;106;51;Secció de Cartells (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574248;;;;;;;;;;
14235;Cartes Postales Artistiques Editions Dietrich & Cie;Cartells;Henri Meunier;000002-C;755;955;Secció de Cartells (MNAC);1898;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574252;;;;;;;;;;
14149;Absinthe Ducros fils;Cartells;Leonetto Cappiello;000133-C;133;100;Secció de Cartells (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574255;;;;;;;;;;
14597;Nestlé's Condensed Milk;Cartells;Théophile Alexandre Steinlen;000251-C;279;198;Secció de Cartells (MNAC);1894;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574258;;;;;;;;;;
14280;Compagnie Francaise des Chocolats et des Thès;Cartells;Théophile Alexandre Steinlen;000320-C;80;595;Secció de Cartells (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574264;;;;;;;;;;
14266;Cocorico;Cartells;Théophile Alexandre Steinlen;000178-C;135;100;Secció de Cartells (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574266;;;;;;;;;;
14548;Le Frou Frou;Cartells;Leonetto Cappiello;000188-C;154;115;Secció de Cartells (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Cartells (MNAC);;;2.153333333 41.36833333;;;;Litografia;;;http://www.wikidata.org/entity/Q27574270;;;;;;;;;;
